iso_code,continent,location,date,population,population_density,new_vaccinations,total_vaccinations,hosp_patients,total_cases,new_cases,total_deaths,new_deaths
KHM,Asia,Cambodia,2024-05-13,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-14,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-15,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-16,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-17,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-18,16767851,90.672,,,,139120,0,3056,0
KHM,Asia,Cambodia,2024-05-19,16767851,90.672,,,,139127,7,3056,0
KHM,Asia,Cambodia,2024-05-20,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-21,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-22,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-23,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-24,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-25,16767851,90.672,,,,139127,0,3056,0
KHM,Asia,Cambodia,2024-05-26,16767851,90.672,,,,139145,18,3056,0
KHM,Asia,Cambodia,2024-05-27,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-05-28,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-05-29,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-05-30,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-05-31,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-06-01,16767851,90.672,,,,139145,0,3056,0
KHM,Asia,Cambodia,2024-06-02,16767851,90.672,,,,139174,29,3056,0
KHM,Asia,Cambodia,2024-06-03,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-04,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-05,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-06,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-07,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-08,16767851,90.672,,,,139174,0,3056,0
KHM,Asia,Cambodia,2024-06-09,16767851,90.672,,,,139213,39,3056,0
KHM,Asia,Cambodia,2024-06-10,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-11,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-12,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-13,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-14,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-15,16767851,90.672,,,,139213,0,3056,0
KHM,Asia,Cambodia,2024-06-16,16767851,90.672,,,,139256,43,3056,0
IDN,Asia,Indonesia,2020-01-05,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-06,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-07,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-08,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-09,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-10,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-11,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-12,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-13,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-14,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-15,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-16,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-17,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-18,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-19,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-20,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-21,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-22,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-23,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-24,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-25,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-26,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-27,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-28,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-29,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-30,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-01-31,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-01,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-02,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-03,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-04,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-05,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-06,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-07,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-08,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-09,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-10,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-11,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-12,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-13,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-14,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-15,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-16,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-17,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-18,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-19,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-20,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-21,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-22,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-23,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-24,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-25,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-26,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-27,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-28,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-02-29,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-01,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-02,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-03,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-04,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-05,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-06,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-07,275501344,145.725,,,,,0,,0
IDN,Asia,Indonesia,2020-03-08,275501344,145.725,,,,10,10,,0
IDN,Asia,Indonesia,2020-03-09,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-10,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-11,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-12,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-13,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-14,275501344,145.725,,,,10,0,,0
IDN,Asia,Indonesia,2020-03-15,275501344,145.725,,,,117,107,4,4
IDN,Asia,Indonesia,2020-03-16,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-17,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-18,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-19,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-20,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-21,275501344,145.725,,,,117,0,4,0
IDN,Asia,Indonesia,2020-03-22,275501344,145.725,,,,514,397,48,44
IDN,Asia,Indonesia,2020-03-23,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-24,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-25,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-26,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-27,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-28,275501344,145.725,,,,514,0,48,0
IDN,Asia,Indonesia,2020-03-29,275501344,145.725,,,,1285,771,114,66
IDN,Asia,Indonesia,2020-03-30,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-03-31,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-04-01,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-04-02,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-04-03,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-04-04,275501344,145.725,,,,1285,0,114,0
IDN,Asia,Indonesia,2020-04-05,275501344,145.725,,,,2273,988,198,84
IDN,Asia,Indonesia,2020-04-06,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-07,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-08,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-09,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-10,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-11,275501344,145.725,,,,2273,0,198,0
IDN,Asia,Indonesia,2020-04-12,275501344,145.725,,,,4241,1968,373,175
IDN,Asia,Indonesia,2020-04-13,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-14,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-15,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-16,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-17,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-18,275501344,145.725,,,,4241,0,373,0
IDN,Asia,Indonesia,2020-04-19,275501344,145.725,,,,6575,2334,582,209
IDN,Asia,Indonesia,2020-04-20,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-21,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-22,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-23,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-24,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-25,275501344,145.725,,,,6575,0,582,0
IDN,Asia,Indonesia,2020-04-26,275501344,145.725,,,,8882,2307,743,161
IDN,Asia,Indonesia,2020-04-27,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-04-28,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-04-29,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-04-30,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-05-01,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-05-02,275501344,145.725,,,,8882,0,743,0
IDN,Asia,Indonesia,2020-05-03,275501344,145.725,,,,11192,2310,845,102
IDN,Asia,Indonesia,2020-05-04,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-05,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-06,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-07,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-08,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-09,275501344,145.725,,,,11192,0,845,0
IDN,Asia,Indonesia,2020-05-10,275501344,145.725,,,,14032,2840,973,128
IDN,Asia,Indonesia,2020-05-11,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-12,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-13,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-14,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-15,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-16,275501344,145.725,,,,14032,0,973,0
IDN,Asia,Indonesia,2020-05-17,275501344,145.725,,,,17514,3482,1148,175
IDN,Asia,Indonesia,2020-05-18,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-19,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-20,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-21,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-22,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-23,275501344,145.725,,,,17514,0,1148,0
IDN,Asia,Indonesia,2020-05-24,275501344,145.725,,,,22271,4757,1372,224
IDN,Asia,Indonesia,2020-05-25,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-26,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-27,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-28,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-29,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-30,275501344,145.725,,,,22271,0,1372,0
IDN,Asia,Indonesia,2020-05-31,275501344,145.725,,,,26473,4202,1613,241
IDN,Asia,Indonesia,2020-06-01,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-02,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-03,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-04,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-05,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-06,275501344,145.725,,,,26473,0,1613,0
IDN,Asia,Indonesia,2020-06-07,275501344,145.725,,,,31186,4713,1851,238
IDN,Asia,Indonesia,2020-06-08,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-09,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-10,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-11,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-12,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-13,275501344,145.725,,,,31186,0,1851,0
IDN,Asia,Indonesia,2020-06-14,275501344,145.725,,,,38277,7091,2134,283
IDN,Asia,Indonesia,2020-06-15,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-16,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-17,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-18,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-19,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-20,275501344,145.725,,,,38277,0,2134,0
IDN,Asia,Indonesia,2020-06-21,275501344,145.725,,,,45891,7614,2465,331
IDN,Asia,Indonesia,2020-06-22,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-23,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-24,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-25,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-26,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-27,275501344,145.725,,,,45891,0,2465,0
IDN,Asia,Indonesia,2020-06-28,275501344,145.725,,,,54010,8119,2754,289
IDN,Asia,Indonesia,2020-06-29,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-06-30,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-07-01,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-07-02,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-07-03,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-07-04,275501344,145.725,,,,54010,0,2754,0
IDN,Asia,Indonesia,2020-07-05,275501344,145.725,,,,63749,9739,3171,417
IDN,Asia,Indonesia,2020-07-06,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-07,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-08,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-09,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-10,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-11,275501344,145.725,,,,63749,0,3171,0
IDN,Asia,Indonesia,2020-07-12,275501344,145.725,,,,75699,11950,3606,435
IDN,Asia,Indonesia,2020-07-13,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-14,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-15,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-16,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-17,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-18,275501344,145.725,,,,75699,0,3606,0
IDN,Asia,Indonesia,2020-07-19,275501344,145.725,,,,86521,10822,4143,537
IDN,Asia,Indonesia,2020-07-20,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-21,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-22,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-23,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-24,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-25,275501344,145.725,,,,86521,0,4143,0
IDN,Asia,Indonesia,2020-07-26,275501344,145.725,,,,98778,12257,4781,638
IDN,Asia,Indonesia,2020-07-27,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-07-28,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-07-29,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-07-30,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-07-31,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-08-01,275501344,145.725,,,,98778,0,4781,0
IDN,Asia,Indonesia,2020-08-02,275501344,145.725,,,,111455,12677,5236,455
IDN,Asia,Indonesia,2020-08-03,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-04,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-05,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-06,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-07,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-08,275501344,145.725,,,,111455,0,5236,0
IDN,Asia,Indonesia,2020-08-09,275501344,145.725,,,,125396,13941,5723,487
IDN,Asia,Indonesia,2020-08-10,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-11,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-12,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-13,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-14,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-15,275501344,145.725,,,,125396,0,5723,0
IDN,Asia,Indonesia,2020-08-16,275501344,145.725,,,,139549,14153,6150,427
IDN,Asia,Indonesia,2020-08-17,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-18,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-19,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-20,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-21,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-22,275501344,145.725,,,,139549,0,6150,0
IDN,Asia,Indonesia,2020-08-23,275501344,145.725,,,,153535,13986,6680,530
IDN,Asia,Indonesia,2020-08-24,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-25,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-26,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-27,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-28,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-29,275501344,145.725,,,,153535,0,6680,0
IDN,Asia,Indonesia,2020-08-30,275501344,145.725,,,,172053,18518,7343,663
IDN,Asia,Indonesia,2020-08-31,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-01,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-02,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-03,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-04,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-05,275501344,145.725,,,,172053,0,7343,0
IDN,Asia,Indonesia,2020-09-06,275501344,145.725,,,,194109,22056,8025,682
IDN,Asia,Indonesia,2020-09-07,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-08,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-09,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-10,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-11,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-12,275501344,145.725,,,,194109,0,8025,0
IDN,Asia,Indonesia,2020-09-13,275501344,145.725,,,,218382,24273,8723,698
IDN,Asia,Indonesia,2020-09-14,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-15,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-16,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-17,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-18,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-19,275501344,145.725,,,,218382,0,8723,0
IDN,Asia,Indonesia,2020-09-20,275501344,145.725,,,,244676,26294,9553,830
IDN,Asia,Indonesia,2020-09-21,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-22,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-23,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-24,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-25,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-26,275501344,145.725,,,,244676,0,9553,0
IDN,Asia,Indonesia,2020-09-27,275501344,145.725,,,,275213,30537,10386,833
IDN,Asia,Indonesia,2020-09-28,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-09-29,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-09-30,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-10-01,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-10-02,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-10-03,275501344,145.725,,,,275213,0,10386,0
IDN,Asia,Indonesia,2020-10-04,275501344,145.725,,,,303498,28285,11151,765
IDN,Asia,Indonesia,2020-10-05,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-06,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-07,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-08,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-09,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-10,275501344,145.725,,,,303498,0,11151,0
IDN,Asia,Indonesia,2020-10-11,275501344,145.725,,,,333449,29951,11844,693
IDN,Asia,Indonesia,2020-10-12,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-13,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-14,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-15,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-16,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-17,275501344,145.725,,,,333449,0,11844,0
IDN,Asia,Indonesia,2020-10-18,275501344,145.725,,,,361867,28418,12511,667
IDN,Asia,Indonesia,2020-10-19,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-20,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-21,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-22,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-23,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-24,275501344,145.725,,,,361867,0,12511,0
IDN,Asia,Indonesia,2020-10-25,275501344,145.725,,,,389712,27845,13299,788
IDN,Asia,Indonesia,2020-10-26,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-10-27,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-10-28,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-10-29,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-10-30,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-10-31,275501344,145.725,,,,389712,0,13299,0
IDN,Asia,Indonesia,2020-11-01,275501344,145.725,,,,412784,23072,13943,644
IDN,Asia,Indonesia,2020-11-02,275501344,145.725,,,,412784,0,13943,0
IDN,Asia,Indonesia,2020-11-03,275501344,145.725,,,,412784,0,13943,0
